Date,Close/Last,Volume,Open,High,Low,Days
11/07/2019,22.37,"217,010,141.00",21.94,22.77,21.87,34
11/06/2019,21.77,"119,113,920.00",21.20,21.78,20.97,33
11/05/2019,21.15,"104,151,203.00",21.31,21.57,21.07,32
11/04/2019,21.16,"131,805,534.00",20.99,21.46,20.62,31
11/01/2019,20.89,"95,758,887.00",21.09,21.10,20.65,30
10/31/2019,20.99,"76,004,302.00",20.87,21.27,20.87,29
10/30/2019,21.00,"144,627,078.00",20.87,21.25,20.66,28
10/29/2019,21.08,"190,263,955.00",21.33,21.62,20.98,27
10/28/2019,21.85,"283,054,208.00",21.84,22.72,21.51,26
10/25/2019,21.88,"450,091,125.00",19.85,22.00,19.74,25
10/24/2019,19.98,"447,288,226.00",19.89,20.33,19.28,24
10/23/2019,16.98,"168,242,616.00",16.97,17.08,16.76,23
10/22/2019,17.04,"69,376,390.00",16.95,17.22,16.72,22
10/21/2019,16.90,"76,621,477.00",17.22,17.30,16.68,21
10/18/2019,17.13,"86,304,947.00",17.38,17.52,17.01,20
10/17/2019,17.46,"71,685,609.00",17.50,17.65,17.34,19
10/16/2019,17.32,"100,564,495.00",17.16,17.47,17.13,18
10/15/2019,17.19,"97,191,791.00",17.18,17.33,16.94,17
10/14/2019,17.13,"153,402,823.00",16.53,17.24,16.48,16
10/11/2019,16.53,"127,322,321.00",16.48,16.74,16.45,15
10/10/2019,16.32,"94,701,208.00",16.35,16.62,16.11,14
10/09/2019,16.30,"104,025,443.00",16.09,16.49,16.04,13
10/08/2019,16.00,"130,535,005.00",15.72,16.26,15.63,12
10/07/2019,15.85,"121,304,294.00",15.32,15.90,15.24,11
10/04/2019,15.43,"120,317,640.00",15.44,15.65,15.20,10
10/03/2019,15.54,"227,066,286.00",15.46,15.63,14.95,9
10/02/2019,16.21,"93,848,173.00",16.22,16.31,15.96,8
10/01/2019,16.31,"92,944,304.00",16.10,16.40,15.94,7
09/30/2019,16.06,"89,192,370.00",16.20,16.27,15.74,6
09/27/2019,16.14,"166,847,617.00",16.15,16.58,15.92,5
09/26/2019,16.17,"181,181,759.00",15.38,16.22,15.16,4
09/25/2019,15.25,"141,664,219.00",14.97,15.27,14.56,3
09/24/2019,14.88,"194,116,553.00",16.10,16.13,14.84,2
09/23/2019,16.08,"65,874,417.00",16.00,16.35,15.95,1
09/20/2019,16.04,"97,593,911.00",16.43,16.46,15.88,0
